num,imdb_id,number_of _posters
8681,tt5525310,2
8682,tt5359624,1
8683,tt3663020,1
8684,tt5876318,4
8685,tt5985288,1
8686,tt5263116,6
8687,tt3228088,24
8688,tt5317228,2
8689,tt4875456,1
8690,tt4958468,1
8691,tt6449696,3
8692,tt0058898,14
8693,tt0185673,3
8694,tt6113488,11
8695,tt1725969,6
8696,tt4528454,1
8697,tt4846318,7
8698,tt4871018,2
8699,tt5363736,3
8700,tt4944596,9
8701,tt6449820,1
8702,tt5545674,1
8703,tt4805316,12
8704,tt5471480,5
8705,tt5526456,3
8706,tt6389310,1
8707,tt5297256,26
8708,tt5186236,8
8709,tt1710417,11
8710,tt2718028,2
8711,tt0103064,86
8712,tt6266984,2
8713,tt1668016,3
8714,tt6085482,4
8715,tt6141468,2
8716,tt5324004,2
8717,tt5089786,5
8718,tt5783124,1
8719,tt2634548,1
8720,tt3458118,1
8721,tt6158604,1
8722,tt3533338,1
8723,tt5936692,7
8724,tt1691152,6
8725,tt5433520,6
8726,tt5156746,2
8727,tt5317914,6
8728,tt4439784,3
8729,tt6186738,5
8730,tt6237224,2
8731,tt5358714,2
8732,tt6229652,1
8733,tt5370358,1
8734,tt3297382,2
8735,tt6016710,1
8736,tt4746506,11
8737,tt6107852,3
8738,tt2401585,4
8739,tt5058340,11
8740,tt2137241,2
8741,tt3844876,12
8742,tt2990126,8
8743,tt5297140,2
8744,tt5893480,1
8745,tt5074352,14
8746,tt6348136,1
8747,tt4558396,8
8748,tt6447766,1
8749,tt4562518,11
8750,tt4811564,1
8751,tt3564574,14
8752,tt5907916,5
8753,tt5500148,7
8754,tt4787478,5
8755,tt0084695,8
8756,tt5598110,8
8757,tt5717110,1
8758,tt5755796,2
8759,tt6258486,3
8760,tt1182615,1
8761,tt4305148,4
8762,tt5712152,2
8763,tt6204874,1
8764,tt5719222,1
8765,tt5207204,7
8766,tt1724970,27
8767,tt5269396,13
8768,tt5513260,20
8769,tt3731580,7
8770,tt6129232,2
8771,tt5574372,5
8772,tt4532818,5
8773,tt6236404,3
8774,tt5333110,11
8775,tt5311514,32
8776,tt6448498,1
8777,tt5247544,9
8778,tt5677406,1
8779,tt6129730,3
8780,tt6302160,8
8781,tt0130018,28
8782,tt0119505,2
8783,tt6446772,1
8784,tt2182095,11
8785,tt5477608,3
8786,tt5320518,2
8787,tt4729990,3
8788,tt4218696,16
8789,tt6192878,2
8790,tt4901798,1
8791,tt6273998,2
8792,tt6281650,3
8793,tt6284414,11
8794,tt5129510,6
8795,tt5822414,1
8796,tt5974388,8
8797,tt2411144,11
8798,tt5129674,2
8799,tt6059142,4
8800,tt5026204,1
8801,tt6268114,4
8802,tt4900708,8
8803,tt5821424,3
8804,tt5998104,4
8805,tt5927954,1
8806,tt0249617,1
8807,tt5390430,1
8808,tt5698568,10
8809,tt5341098,2
8810,tt3564122,1
8811,tt4010862,2
8812,tt5226378,3
8813,tt4291600,24
8814,tt5195412,15
8815,tt5769238,1
8816,tt5187816,2
8817,tt5665040,3
8818,tt5270810,5
8819,tt4680196,14
8820,tt4843762,1
8821,tt5974052,1
8822,tt6212346,3
8823,tt0099313,5
8824,tt6286666,4
8825,tt5463370,1
8826,tt3174842,2
8827,tt5144744,1
8828,tt6215910,2
8829,tt5830248,2
8830,tt4625334,4
8831,tt5278458,2
8832,tt5218346,4
8833,tt6317052,4
8834,tt5635086,9
8835,tt5730150,4
8836,tt3207376,3
8837,tt5589768,2
8838,tt5827896,3
8839,tt1905040,23
8840,tt3124210,1
8841,tt6271110,3
8842,tt6334740,1
8843,tt5598764,6
8844,tt5764024,4
8845,tt4499228,1
8846,tt5756188,2
8847,tt6282098,0
8848,tt5674842,4
8849,tt0425236,4
8850,tt5234510,3
8851,tt5154310,3
8852,tt5121548,1
8853,tt0064620,1
8854,tt5537228,7
8855,tt5662990,2
8856,tt5952382,3
8857,tt4820284,4
8858,tt5265960,7
8859,tt3794028,22
8860,tt0061328,12
8861,tt4456270,2
8862,tt3692652,10
8863,tt7297956,1
8864,tt0256422,1
8865,tt5279204,1
8866,tt6419442,1
8867,tt6448192,7
8868,tt3687316,5
8869,tt4673790,3
8870,tt6085872,2
8871,tt6095722,2
8872,tt6281538,3
8873,tt5112054,1
8874,tt5050904,2
8875,tt4269194,1
8876,tt4327510,2
8877,tt4943322,10
8878,tt5625152,1
8879,tt4944658,4
8880,tt6282116,1
8881,tt4373956,3
8882,tt4715652,8
8883,tt5104604,21
8884,tt5419742,5
8885,tt0325980,129
8886,tt6385842,4
8887,tt5662288,1
8888,tt5840988,2
8889,tt6011884,3
8890,tt6298908,3
8891,tt3121722,3
8892,tt5078204,32
8893,tt2402565,1
8894,tt0053291,91
8895,tt5878952,2
8896,tt6287174,1
8897,tt6289394,1
8898,tt5095472,1
8899,tt4322510,1
8900,tt4682708,9
8901,tt4242100,5
8902,tt6346162,2
8903,tt0115940,7
8904,tt5362988,41
8905,tt4038806,4
8906,tt3567194,8
8907,tt6611578,0
8908,tt1834292,0
8909,tt3868240,5
8910,tt4685554,13
8911,tt5241356,1
8912,tt4191702,15
8913,tt4429194,18
8914,tt3405236,8
8915,tt6152908,2
8916,tt6256468,1
8917,tt0042040,10
8918,tt5804946,3
8919,tt5726616,33
8920,tt5158522,10
8921,tt4161396,2
8922,tt2290553,23
8923,tt4993964,15
8924,tt5925968,3
8925,tt4662420,19
8926,tt6294892,12
8927,tt5462326,7
8928,tt6464252,1
8929,tt6605830,2
8930,tt4884914,2
8932,tt5953674,2
8933,tt4451458,7
8934,tt2800340,16
8935,tt2589076,3
8936,tt4276148,1
8937,tt1648062,3
8938,tt3620120,1
8939,tt5580516,1
8940,tt5203824,2
8941,tt5910350,1
8942,tt6201292,4
8943,tt6054058,3
8944,tt3335606,19
8945,tt6101862,3
8946,tt2101347,2
8947,tt5700496,1
8948,tt3320500,7
8949,tt4857264,18
8950,tt5606268,3
8951,tt5350800,3
8952,tt5070130,4
8953,tt5704912,2
8954,tt1107850,2
8955,tt3610746,11
8956,tt5781798,6
8957,tt6437820,1
8958,tt6857250,1
8959,tt5606538,10
8960,tt6126428,2
8961,tt3845892,1
8962,tt5832544,3
8963,tt5029208,2
8964,tt0234215,50
8965,tt4074928,10
8966,tt3455830,1
8967,tt5843670,10
8968,tt5460276,5
8969,tt5323640,4
8970,tt4217392,15
8971,tt0315327,40
8972,tt4513316,12
8973,tt2674454,25
8974,tt6333066,2
8975,tt5467852,4
8976,tt6271264,3
8977,tt6137734,7
8978,tt0475669,1
8979,tt3568804,7
8980,tt6421366,2
8981,tt6054758,3
8982,tt6313158,1
8983,tt6542176,1
8984,tt5842022,1
8985,tt4603104,1
8986,tt4976628,2
8987,tt6289452,1
8988,tt5371266,1
8989,tt5066598,3
8990,tt6857332,1
8991,tt3424690,6
8992,tt0290334,52
8993,tt4671002,2
8994,tt3954660,9
8995,tt5157886,1
8996,tt4731148,17
8997,tt4286432,3
8998,tt5319866,4
8999,tt3295354,1
9000,tt6333086,3
9001,tt4170344,5
9002,tt5788136,8
9003,tt4789160,2
9004,tt3829276,1
9005,tt5038372,8
9006,tt5638642,5
9007,tt6333058,4
9008,tt2396589,15
9009,tt0377713,19
9010,tt5736290,1
9011,tt4142090,1
9012,tt6266218,2
9013,tt4728386,7
9014,tt6333088,4
9015,tt4211312,7
9016,tt6042446,2
9017,tt5286268,12
9018,tt5935072,5
9019,tt6277440,3
9020,tt5992138,5
9021,tt6461526,4
9022,tt5954304,4
9023,tt5736696,17
9024,tt5851692,3
9025,tt5816374,5
9026,tt5059126,2
9027,tt6231588,5
9028,tt3705822,5
9029,tt6340112,7
9030,tt4834220,2
9031,tt5639446,0
9032,tt6296236,2
9033,tt5160928,15
9034,tt5538568,3
9035,tt6399158,7
9036,tt5173032,6
9037,tt3722062,4
9038,tt3699354,3
9039,tt6265828,12
9040,tt5897288,5
9041,tt5154288,8
9042,tt5982852,2
9043,tt5637542,3
9044,tt6731636,6
9045,tt5639354,17
9046,tt6263828,2
9047,tt5097970,4
9048,tt6507954,2
9049,tt6333070,9
9050,tt5680678,3
9051,tt5464234,11
9052,tt6573444,4
9053,tt5735280,8
9054,tt5475022,2
9055,tt4314716,5
9056,tt5159414,24
9057,tt5502766,3
9058,tt6574272,4
9059,tt6315750,3
9060,tt5979690,3
9061,tt0363058,0
9062,tt5140182,3
9063,tt5514372,1
9064,tt5061564,3
9065,tt4998772,14
9066,tt4035898,4
9067,tt4686844,24
9068,tt5893264,12
9069,tt5592444,1
9070,tt5119264,4
9071,tt4818804,5
9072,tt5787384,5
9073,tt6315800,12
9074,tt6864496,1
9075,tt4771932,8
9076,tt6409666,1
9077,tt5351818,7
9078,tt6439558,1
9079,tt5657028,15
9080,tt3409848,7
9081,tt4442604,4
9082,tt3693042,4
9083,tt4765862,1
9084,tt3920060,5
9085,tt3038542,1
9086,tt6299040,5
9087,tt5860084,3
9088,tt6197028,4
9089,tt5370442,1
9090,tt6160504,4
9091,tt5161058,3
9092,tt5776208,18
9093,tt0079820,8
9094,tt3278224,2
9095,tt4299300,9
9096,tt1778258,6
9097,tt6518634,4
9098,tt6340296,1
9099,tt5952468,2
9100,tt4356480,6
9101,tt5011242,5
9102,tt2990756,1
9103,tt5959952,3
9104,tt4034390,7
9105,tt5590718,4
9106,tt4909752,3
9107,tt6097918,8
9108,tt6476532,1
9109,tt0319343,23
9110,tt4368098,7
9111,tt4295602,1
9112,tt0811090,1
9113,tt3296156,2
9114,tt5345806,1
9115,tt6197094,2
9116,tt5495726,2
9117,tt5767628,12
9118,tt6148766,1
9119,tt4600952,31
9120,tt6569546,5
9121,tt7351178,5
9122,tt6544850,4
9123,tt5995448,1
9124,tt5790492,6
9125,tt4514646,2
9126,tt6599340,9
9127,tt6830780,8
9128,tt5466576,3
9129,tt0181852,64
9130,tt4613254,4
9131,tt6599064,6
9132,tt5039088,9
9133,tt3044562,1
9134,tt0420293,14
9135,tt4633340,1
9136,tt5843990,7
9137,tt3831636,5
9138,tt6794464,3
9139,tt5112578,8
9140,tt4715356,5
9141,tt5490310,1
9142,tt6333056,4
9143,tt3844638,2
9144,tt5927352,5
9145,tt6373590,2
9146,tt6536312,2
9147,tt3026488,19
9148,tt5954088,1
9149,tt4977530,19
9150,tt6608386,1
9151,tt6602928,2
9152,tt5136060,2
9153,tt4924942,10
9154,tt3823116,27
9155,tt6593532,1
9156,tt5091014,8
9157,tt5973364,3
9158,tt4446472,6
9159,tt4637878,4
9160,tt1610525,16
9161,tt4961380,12
9162,tt1673702,14
9163,tt4138020,2
9164,tt5737862,4
9165,tt0120382,37
9166,tt4866448,5
9167,tt6545250,1
9168,tt2610248,1
9169,tt4895668,1
9170,tt4731132,3
9171,tt5252396,11
9172,tt6409994,3
9173,tt6569622,1
9174,tt3176776,1
9175,tt5456104,13
9176,tt4042814,5
9177,tt6229852,2
9178,tt5988370,1
9179,tt5598100,9
9180,tt6445396,8
9181,tt5917052,1
9182,tt4111826,3
9183,tt7521400,1
9184,tt4079332,2
9185,tt5914350,2
9186,tt5788462,6
9187,tt6857354,1
9188,tt6500276,5
9189,tt5612576,2
9190,tt5214738,1
9191,tt6397530,1
9192,tt5304874,3
9193,tt1328642,3
9194,tt5778060,3
9195,tt6114606,2
9196,tt5274066,1
9197,tt5513718,1
9198,tt5323662,21
9199,tt3415992,3
9200,tt4659056,4
9201,tt6555772,1
9202,tt0279187,1
9203,tt5121816,12
9204,tt5371832,1
9205,tt5657932,2
9206,tt5990474,10
9207,tt6690234,1
9208,tt0049513,25
9209,tt0052893,29
9210,tt4424722,4
9211,tt5816712,2
9212,tt6781982,2
9213,tt5516464,1
9214,tt5952526,2
9215,tt6170954,6
9216,tt4516352,5
9217,tt4287434,3
9218,tt4978710,10
9219,tt5966990,3
9220,tt5589816,2
9221,tt5722116,7
9222,tt0347690,1
9223,tt5205256,3
9224,tt4379536,5
9225,tt6475250,2
9226,tt6412864,5
9227,tt5432624,3
9228,tt1993050,2
9229,tt5193790,2
9230,tt3127902,2
9231,tt6287794,2
9232,tt6522398,3
9233,tt4371680,2
9234,tt6360332,1
9235,tt5034444,2
9236,tt1493815,11
9237,tt0262792,2
9238,tt4589516,1
9239,tt6750852,1
9240,tt6167894,5
9241,tt4778500,5
9242,tt6690310,14
9243,tt0338188,16
9244,tt6857280,1
9245,tt6559642,1
9246,tt6677500,1
9247,tt4694544,44
9248,tt2315582,18
9249,tt5902670,1
9250,tt3625516,4
9251,tt6615580,2
9252,tt5746178,3
9253,tt5802944,2
9254,tt5769080,1
9255,tt6712026,7
9256,tt5370828,5
9257,tt4384088,7
9258,tt5719232,3
9259,tt5509780,1
9260,tt6176928,5
9261,tt3896738,12
9262,tt4556370,7
9263,tt6086080,4
9264,tt1020990,2
9265,tt2306786,1
9266,tt5352846,11
9267,tt5215486,2
9268,tt5569614,2
9269,tt6080914,3
9270,tt5834660,2
9271,tt6150238,10
9272,tt6021894,3
9273,tt6709480,3
9274,tt2516966,2
9275,tt5222918,27
9276,tt0031514,8
9277,tt5852632,16
9278,tt3778010,11
9279,tt4058122,5
9280,tt5472374,4
9281,tt5715874,31
9282,tt0091670,17
9283,tt6214734,6
9284,tt6770758,7
9285,tt4590092,3
9286,tt4181270,3
9287,tt6710658,2
9288,tt6794376,1
9289,tt5929776,4
9290,tt6448084,6
9291,tt6794424,4
9292,tt2787570,8
9293,tt6705612,1
9294,tt5975354,12
9295,tt5039860,10
9296,tt4613576,2
9297,tt4699444,9
9298,tt6002522,2
9299,tt4741708,6
9300,tt5065762,3
9301,tt5357556,10
9302,tt5541206,3
9303,tt5614612,9
9304,tt6817202,9
9305,tt4964772,4
9306,tt4094598,1
9307,tt5775220,5
9308,tt6261048,2
9309,tt5128712,4
9310,tt5956006,4
9311,tt1964848,1
9312,tt5598172,15
9313,tt6144536,10
9314,tt2814628,1
9315,tt6315524,9
9316,tt5328350,15
9317,tt4937564,9
9318,tt4330706,1
9319,tt6082228,4
9320,tt5962210,11
9321,tt4641264,6
9322,tt4290974,3
9323,tt5044656,10
9324,tt4840554,4
9325,tt5003186,9
9326,tt6194934,3
9327,tt0054242,3
9328,tt4552700,2
9329,tt6086614,3
9330,tt5670382,2
9331,tt1966385,5
9332,tt4687410,3
9333,tt6842524,1
9334,tt0365043,4
9335,tt5938234,2
9336,tt5086772,3
9337,tt5903708,2
9338,tt5937770,5
9339,tt5588850,3
9340,tt5848862,2
9341,tt3876382,3
9342,tt6739646,5
9343,tt6083388,15
9344,tt4156972,4
9345,tt3481634,12
9346,tt6848094,9
9347,tt5880296,3
9348,tt0790770,16
9349,tt2759372,2
9350,tt5829040,8
9351,tt3891538,6
9352,tt5470724,1
9353,tt4353996,14
9354,tt5078214,15
9355,tt5091612,22
9356,tt6945882,4
9357,tt2379080,2
9358,tt0104008,8
9359,tt2291540,6
9360,tt5929226,3
9361,tt5287168,5
9362,tt6338476,2
9363,tt3059304,3
9364,tt5765144,3
9365,tt0349205,18
9366,tt5072406,6
9367,tt6188658,5
9368,tt1152401,3
9369,tt7037566,4
9370,tt3913194,2
9371,tt4289062,3
9372,tt6333078,1
9373,tt4467626,6
9374,tt5029668,5
9375,tt5652594,3
9376,tt0080640,3
9377,tt0423515,3
9378,tt5912470,4
9379,tt6725484,3
9380,tt5876352,2
9381,tt5614984,3
9382,tt8016466,2
9383,tt7317404,7
9384,tt5084198,7
9385,tt6777338,13
9386,tt6211580,1
9387,tt1185418,7
9388,tt6611028,1
9389,tt3598108,2
9390,tt6264782,1
9391,tt4536768,19
9392,tt5747466,1
9393,tt6467492,8
9394,tt2268018,5
9395,tt4206228,3
9396,tt5833730,7
9397,tt6977240,12
9398,tt4061944,3
9399,tt4048698,1
9400,tt5975242,2
9401,tt5980798,4
9402,tt5326138,1
9403,tt5458566,3
9404,tt6008686,2
9405,tt5466112,1
9406,tt5272796,1
9407,tt3740066,2
9408,tt5705058,4
9409,tt4723724,2
9410,tt5005454,1
9411,tt5599692,7
9412,tt7399726,4
9413,tt3458760,11
9414,tt5741902,4
9415,tt6903980,8
9416,tt6354648,1
9417,tt4466490,10
9418,tt5918074,2
9419,tt6118366,1
9420,tt5231916,11
9421,tt5122312,1
9422,tt5451054,2
9423,tt5752360,3
9424,tt6129048,2
9425,tt6900092,2
9426,tt7261172,2
9427,tt6333092,2
9428,tt4917622,2
9429,tt6487050,4
9430,tt5496244,2
9431,tt5457078,3
9432,tt4898730,4
9433,tt6559576,1
9434,tt5700626,6
9435,tt5363648,8
9436,tt6562798,8
9437,tt6107412,3
9438,tt4764380,1
9439,tt4875774,5
9440,tt5029776,10
9441,tt5638094,4
9442,tt1558259,1
9443,tt6139626,5
9444,tt4432804,2
9445,tt5591822,1
9446,tt5191938,4
9447,tt4813906,1
9448,tt6249904,1
9449,tt5698496,5
9450,tt4908644,4
9451,tt1098210,1
9452,tt3822896,1
9453,tt5489948,1
9454,tt5894778,5
9455,tt5461798,1
9456,tt0024055,4
9457,tt1289783,1
9458,tt1401621,5
9459,tt5253282,6
9460,tt6865478,2
9461,tt3123004,1
9462,tt4443658,15
9463,tt6412656,1
9464,tt3615160,6
9465,tt2091245,2
9466,tt5821256,1
9467,tt3853830,5
9468,tt5695668,4
9469,tt6321990,2
9470,tt4660172,4
9471,tt0056444,6
9472,tt5892354,5
9473,tt5120400,4
9474,tt4524676,1
9475,tt6642482,1
9476,tt7236640,1
9477,tt6752848,2
9478,tt5657856,14
9479,tt4937114,2
9480,tt5700402,1
9481,tt6370266,1
9482,tt2582498,10
9483,tt5376196,7
9484,tt6333284,3
9485,tt4163960,2
9486,tt5758802,3
9487,tt0091925,2
9488,tt5326364,4
9489,tt6125690,3
9490,tt7135152,3
9491,tt5096726,6
9492,tt5207262,6
9493,tt6245488,3
9494,tt6269700,3
9495,tt6167116,2
9496,tt6263260,2
9497,tt0497893,0
9498,tt5840448,4
9499,tt3886508,4
9500,tt1262990,6
9501,tt5827826,0
9502,tt5687814,5
9503,tt6035294,3
9504,tt3531176,3
9505,tt5721734,3
9506,tt6024768,1
9507,tt0103935,5
9508,tt0813378,1
9509,tt4895790,2
9510,tt6497898,10
9511,tt5846676,1
9512,tt6069264,4
9513,tt4875150,4
9514,tt6777306,2
9515,tt5133392,5
9516,tt6335734,4
9517,tt6094944,1
9518,tt6857312,3
9519,tt5634960,3
9520,tt4832248,2
9521,tt0074826,2
9522,tt5338222,7
9523,tt6027344,2
9524,tt4975280,6
9525,tt4622818,1
9526,tt4990516,1
9527,tt6330438,1
9528,tt6538906,5
9529,tt4363990,3
9530,tt4872260,2
9531,tt5449396,0
9532,tt0044103,10
9533,tt4949290,8
9534,tt4567954,0
9535,tt5986246,3
9536,tt4628826,2
9537,tt0099915,1
9538,tt5535436,2
9539,tt5633706,9
9540,tt2208264,2
9541,tt3917908,2
9542,tt6338374,3
9543,tt6441084,1
9544,tt5629964,8
9545,tt4838248,2
9546,tt4910718,2
9547,tt6452216,1
9548,tt4467176,4
9549,tt6159054,1
9550,tt1247700,1
9551,tt3982826,1
9552,tt4093700,3
9553,tt5921198,2
9554,tt0172156,40
9555,tt0305224,27
9556,tt0305669,23
9557,tt0810819,36
9558,tt0286716,30
9559,tt0337741,21
9560,tt1655461,7
9561,tt0343660,38
9562,tt0329575,18
9563,tt0338459,21
9564,tt4935334,16
9565,tt1135989,20
9566,tt0325710,50
9567,tt0322330,25
9568,tt1935897,26
9569,tt0306047,40
9570,tt0317740,39
9571,tt0251127,25
9572,tt0328828,34
9573,tt0317303,14
9574,tt0287978,39
9575,tt4082524,5
9576,tt0312528,21
9577,tt0305357,27
9578,tt0159365,32
9579,tt0311113,37
9580,tt0333780,22
9581,tt0327056,27
9582,tt0329101,26
9583,tt0324216,29
9584,tt0338094,27
9585,tt0302886,22
9586,tt0266697,68
9587,tt0311289,18
9588,tt0311429,47
9589,tt0319061,25
9590,tt0325703,42
9591,tt0304415,18
9592,tt0300471,26
9593,tt0032384,2
9594,tt0307987,28
9595,tt0348836,19
9596,tt0314331,44
9597,tt0316356,21
9598,tt0285823,26
9599,tt0305711,20
9600,tt0338337,20
9601,tt0316465,20
9602,tt0309698,32
9603,tt0299172,41
9604,tt0046183,55
9605,tt0283426,44
9606,tt0327850,32
9607,tt0043686,10
9608,tt0313911,14
9609,tt0309593,29
9610,tt0183649,30
9611,tt0289043,62
9612,tt0335266,34
9613,tt3660770,9
9614,tt0314353,38
9615,tt0306841,16
9616,tt0327137,16
9617,tt0337711,7
9618,tt0325537,6
9619,tt0087821,7
9620,tt0326900,4
9621,tt2935476,32
9622,tt0286788,18
9623,tt0301470,27
9624,tt0138524,40
9625,tt0306685,26
9626,tt0340855,15
9627,tt0328099,8
9628,tt0269347,21
9629,tt0338466,20
9630,tt0285531,17
9631,tt0286499,19
9632,tt0282209,19
9633,tt0298814,36
9634,tt0867270,1
9635,tt3776826,12
9636,tt0337909,22
9637,tt3850544,2
9638,tt0322589,12
9639,tt0329717,25
9640,tt2219650,3
9641,tt2088003,25
9642,tt0274166,28
9643,tt2238032,29
9644,tt1490785,10
9645,tt3291148,2
9646,tt0264395,22
9647,tt0266465,24
9648,tt0165982,27
9649,tt0329028,18
9650,tt3553976,40
9651,tt3082898,13
9652,tt3675568,11
9653,tt0325258,4
9654,tt2625810,18
9655,tt3164256,20
9656,tt2967226,9
9657,tt0288045,15
9658,tt0303816,18
9659,tt0318155,16
9660,tt1552224,22
9661,tt0298228,17
9662,tt0289992,27
9663,tt0300556,21
9664,tt0310281,9
9665,tt2062700,17
9666,tt0144214,18
9667,tt0270980,18
9668,tt0295289,15
9669,tt3168230,28
9670,tt0295700,30
9671,tt1172049,37
9672,tt0318283,11
9673,tt0319524,4
9674,tt3733778,21
9675,tt2217859,27
9676,tt4034452,13
9677,tt1734493,34
9678,tt2339741,32
9679,tt0462335,38
9680,tt2364897,19
9681,tt0315983,11
9682,tt0279111,12
9683,tt0251736,19
9684,tt0310910,16
9685,tt0335119,24
9686,tt2652118,16
9687,tt3774790,16
9688,tt3707114,8
9689,tt3603808,13
9690,tt0301727,12
9691,tt0317676,8
9692,tt2425486,10
9693,tt3797868,20
9694,tt3014910,9
9695,tt0266489,18
9696,tt4083572,15
9697,tt4019560,24
9698,tt3416744,15
9699,tt0279331,10
9700,tt2091935,20
9701,tt0285462,14
9702,tt0338135,14
9703,tt0318374,14
9704,tt4119278,10
9705,tt0301199,16
9706,tt0343121,3
9707,tt0304711,14
9708,tt0317248,40
9709,tt0286244,20
9710,tt0048473,8
9711,tt3344694,18
9712,tt0310357,4
9713,tt0387254,2
9714,tt3266284,14
9715,tt4048168,2
9716,tt0161860,5
9717,tt0323572,7
9718,tt0299930,15
9719,tt3321300,26
9720,tt0340377,9
9721,tt3394758,4
9722,tt4229236,10
9723,tt4191054,12
9724,tt2712154,2
9725,tt0309820,7
9726,tt2690138,15
9727,tt0368226,7
9728,tt0339034,4
9729,tt0199626,15
9730,tt3640682,3
9731,tt0330686,1
9732,tt0328538,25
9733,tt4104022,9
9734,tt1598642,19
9735,tt0099158,3
9736,tt0294357,16
9737,tt0377992,6
9738,tt0301357,16
9739,tt4163020,10
9740,tt3713030,4
9741,tt3236120,7
9742,tt1507571,4
9743,tt2917388,24
9744,tt0283900,16
9745,tt0360916,3
9746,tt3205376,22
9747,tt3066630,9
9748,tt0280477,3
9749,tt0281820,10
9750,tt3174376,33
9751,tt3398048,3
9752,tt3836958,3
9753,tt3678782,5
9754,tt3798628,3
9755,tt2614722,9
9756,tt0311648,10
9757,tt1381404,34
9758,tt4005402,41
9759,tt2796678,14
9760,tt3824412,10
9761,tt1731701,26
9762,tt4074958,3
9763,tt0337996,1
9764,tt0323944,12
9765,tt0316188,3
9766,tt0219671,8
9767,tt0380732,2
9768,tt3467412,17
9769,tt2954474,21
9770,tt3824458,9
9771,tt0349159,1
9772,tt3447364,2
9773,tt0266747,4
9774,tt0278731,4
9775,tt0312549,10
9776,tt2056771,28
9777,tt0322659,2
9778,tt3893280,6
9779,tt2415458,6
9780,tt3566788,6
9781,tt0363589,10
9782,tt3661298,14
9783,tt3068194,25
9784,tt3715320,33
9785,tt4439102,8
9786,tt2989524,6
9787,tt2957760,11
9788,tt1544608,18
9789,tt3165636,8
9790,tt0281686,9
9791,tt2989350,4
9792,tt1291570,35
9793,tt0285861,9
9794,tt0076755,4
9795,tt2049630,2
9796,tt4185572,3
9797,tt0290673,27
9798,tt1929433,4
9799,tt3892434,4
9800,tt0340376,7
9801,tt4093680,6
9802,tt0320244,5
9803,tt3742284,3
9804,tt0273982,8
9805,tt4415326,10
9806,tt3343784,4
9807,tt0299458,4
9808,tt3121332,6
9809,tt0319829,10
9810,tt3286052,15
9811,tt4363250,4
9812,tt3852066,4
9813,tt4409852,1
9814,tt3101132,6
9815,tt1365050,14
9816,tt3962210,5
9817,tt3735554,5
9818,tt2815720,1
9819,tt2610468,2
9820,tt1735907,14
9821,tt1835955,10
9822,tt4604496,2
9823,tt3997238,2
9824,tt0290145,3
9825,tt2358456,4
9826,tt3317208,9
9827,tt4506722,2
9828,tt3774466,11
9829,tt2784936,20
9830,tt4126304,8
9831,tt1674785,10
9832,tt3790720,5
9833,tt3270538,5
9834,tt0290879,9
9835,tt0314412,8
9836,tt3289956,36
9837,tt4382618,1
9838,tt2433040,12
9839,tt0064165,6
9840,tt0283003,12
9841,tt4469200,4
9842,tt3612320,6
9843,tt0100966,2
9844,tt3848938,4
9845,tt0252299,6
9846,tt4425064,8
9847,tt2718440,22
9848,tt3633118,4
9849,tt4266638,8
9850,tt0325033,4
9851,tt4079142,3
9852,tt0062136,21
9853,tt0314676,9
9854,tt3717016,7
9855,tt3915966,4
9856,tt2979920,7
9857,tt3518012,3
9858,tt4283962,3
9859,tt3766394,14
9860,tt3781762,1
9861,tt3240784,2
9862,tt2918606,11
9863,tt0069400,16
9864,tt0357470,3
9865,tt3018070,11
9866,tt1322393,2
9867,tt4621016,10
9868,tt4377864,9
9869,tt3481000,3
9870,tt4622340,6
9871,tt3162938,3
9872,tt4145178,12
9873,tt3767372,6
9874,tt2597760,6
9875,tt0815457,1
9876,tt3721936,9
9877,tt3877296,6
